year,month,province,occupancy_rate,checkin_count,visitors_total,visitors_thai,visitors_foreign,revenue_total_mb,revenue_thai_mb,revenue_foreign_mb,date,region,month_sin,month_cos,is_high_season,foreign_ratio,revenue_per_visitor
2025,10,นครศรีธรรมราช,75.2,223036,408938,403764,5174,1460.29,1436.01,24.28,2025-10-01,ภาคใต้,-0.8660254037844386,0.5000000000000001,0,0.0126522846984139,3570.9325129970803
2025,11,นครศรีธรรมราช,64.01,182597,315144,310590,4554,1126.1999999999998,1104.84,21.36,2025-11-01,ภาคใต้,-0.5000000000000004,0.8660254037844384,1,0.0144505368974183,3573.6044474906703
2025,12,นครศรีธรรมราช,71.5,221070,405548,399975,5573,1464.75,1438.54,26.21,2025-12-01,ภาคใต้,-2.4492935982947064e-16,1.0,1,0.013741899849093,3611.779616716147
2024,1,นครสวรรค์,57.24,97444,204358,202896,1462,510.5,505.9,4.6,2024-01-01,ภาคเหนือ,0.4999999999999999,0.8660254037844387,1,0.0071541119016627,2498.0671175094685
2024,2,นครสวรรค์,55.7,92323,193625,191999,1626,483.84,478.73,5.11,2024-02-01,ภาคเหนือ,0.8660254037844386,0.5000000000000001,1,0.0083976759199483,2498.8508715300195
2024,3,นครสวรรค์,52.29,89849,188433,186967,1466,470.79999999999984,466.19999999999993,4.6,2024-03-01,ภาคเหนือ,1.0,6.123233995736766e-17,1,0.0077799536174661,2498.5007933854463
2024,4,นครสวรรค์,55.94,93170,226852,225272,1580,622.66,618.49,4.17,2024-04-01,ภาคเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0069648934106818,2744.785146262762
2024,5,นครสวรรค์,52.4,89724,218446,217157,1289,599.62,596.21,3.41,2024-05-01,ภาคเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0059007718154601,2744.9346749311044
2024,6,นครสวรรค์,50.31,83032,202165,200818,1347,554.8900000000001,551.3399999999999,3.5500000000000007,2024-06-01,ภาคเหนือ,1.2246467991473532e-16,-1.0,0,0.0066628743847847,2744.73820888878
2024,7,นครสวรรค์,49.63,84310,181147,179547,1600,530.86,526.87,3.99,2024-07-01,ภาคเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0088326055634374,2930.548118378996
2024,8,นครสวรรค์,51.7,84690,181986,180309,1677,533.2900000000001,529.1,4.19,2024-08-01,ภาคเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0092149945600211,2930.3902497994354
2024,9,นครสวรรค์,50.12,82733,177759,176186,1573,520.8999999999996,516.9799999999998,3.92,2024-09-01,ภาคเหนือ,-1.0,-1.8369701987210292e-16,0,0.0088490596819289,2930.372020544668
2024,10,นครสวรรค์,51.31,85815,179238,178087,1151,487.61,483.76,3.85,2024-10-01,ภาคเหนือ,-0.8660254037844386,0.5000000000000001,0,0.0064216293419922,2720.461062944242
2024,11,นครสวรรค์,52.93,85587,178787,177370,1417,486.55,481.81,4.74,2024-11-01,ภาคเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0079256321768361,2721.3947322791923
2024,12,นครสวรรค์,60.24,102835,214815,213152,1663,584.5999999999999,579.04,5.559999999999999,2024-12-01,ภาคเหนือ,-2.4492935982947064e-16,1.0,1,0.0077415450503921,2721.4114470590966
2025,1,นครสวรรค์,62.73,107729,230082,227829,2253,588.4499999999999,581.29,7.16,2025-01-01,ภาคเหนือ,0.4999999999999999,0.8660254037844387,1,0.0097921610556236,2557.566432836988
2025,2,นครสวรรค์,59.26,97586,206160,204621,1539,524.02,519.0,5.02,2025-02-01,ภาคเหนือ,0.8660254037844386,0.5000000000000001,1,0.007465075669383,2541.812184710904
2025,3,นครสวรรค์,54.61,93813,186504,184908,1596,468.16,463.08,5.08,2025-03-01,ภาคเหนือ,1.0,6.123233995736766e-17,1,0.0085574572127139,2510.1874490627542
2025,4,นครสวรรค์,57.31,96561,244873,242521,2352,678.61,673.12,5.49,2025-04-01,ภาคเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0096049789074336,2771.273272267665
2025,5,นครสวรรค์,55.09,93465,230055,228623,1432,633.8100000000001,630.19,3.62,2025-05-01,ภาคเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0062245984655843,2755.036839016757
2025,6,นครสวรรค์,49.52,82609,201436,200236,1200,553.11,550.07,3.04,2025-06-01,ภาคเหนือ,1.2246467991473532e-16,-1.0,0,0.0059572271093548,2745.834905379376
2025,7,นครสวรรค์,50.91,87269,190052,188605,1447,572.98,569.53,3.45,2025-07-01,ภาคเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0076137057226443,3014.8590911960937
2025,8,นครสวรรค์,54.37,88184,190934,189548,1386,563.23,559.72,3.51,2025-08-01,ภาคเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0072590528664355,2949.867493479422
2025,9,นครสวรรค์,51.83,85265,183259,181870,1389,541.75,538.24,3.51,2025-09-01,ภาคเหนือ,-1.0,-1.8369701987210292e-16,0,0.0075794367534473,2956.198604161324
2025,10,นครสวรรค์,50.65,85478,178670,177578,1092,486.52,482.78,3.74,2025-10-01,ภาคเหนือ,-0.8660254037844386,0.5000000000000001,0,0.0061118262718979,2723.0088990877034
2025,11,นครสวรรค์,51.73,85091,177860,176536,1324,484.85,480.37,4.48,2025-11-01,ภาคเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0074440571235803,2726.02046553469
2025,12,นครสวรรค์,60.89,104346,224643,223134,1509,610.49,605.36,5.13,2025-12-01,ภาคเหนือ,-2.4492935982947064e-16,1.0,1,0.0067173248220509,2717.6008155161744
2024,1,นนทบุรี,57.81,102843,350089,331048,19041,578.7099999999999,529.03,49.68,2024-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0543890267903304,1653.0367992139138
2024,2,นนทบุรี,59.55,100875,343214,324262,18952,567.6400000000001,518.19,49.45,2024-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0552191926902748,1653.8952373737673
2024,3,นนทบุรี,60.29,107263,364106,342616,21490,603.5700000000002,547.51,56.06,2024-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0590212740245972,1657.6766106573364
2024,4,นนทบุรี,58.86,102051,344733,321646,23087,617.09,556.37,60.72,2024-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.066970670054796,1790.0520112666904
2024,5,นนทบุรี,59.64,105291,357073,334893,22180,637.63,579.29,58.34,2024-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0621161499189241,1785.7132855186474
2024,6,นนทบุรี,57.69,98215,332141,310355,21786,594.1099999999999,536.8300000000002,57.28000000000003,2024-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0655926248189774,1788.728281061356
2024,7,นนทบุรี,58.92,101368,341213,317765,23448,594.21,530.61,63.6,2024-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0687195388217916,1741.4635432999328
2024,8,นนทบุรี,59.11,103245,349822,328918,20904,605.9300000000001,549.23,56.7,2024-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0597561045331625,1732.109472817605
2024,9,นนทบุรี,55.78,94057,318557,299338,19219,551.9399999999998,499.8099999999997,52.12999999999997,2024-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0603314320514068,1732.6255583773072
2024,10,นนทบุรี,58.54,99846,321084,303515,17569,565.79,521.06,44.73,2024-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0547177685590063,1762.1245530764536
2024,11,นนทบุรี,60.17,103049,331174,312674,18500,583.89,536.79,47.1,2024-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0558618732146847,1763.0913054768791
2024,12,นนทบุรี,62.63,109682,352938,334027,18911,621.6100000000001,573.45,48.15999999999998,2024-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0535816489015067,1761.2441845309943
2025,1,นนทบุรี,60.31,103859,356460,335014,21446,614.77,557.98,56.79,2025-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0601638332491724,1724.653537563822
2025,2,นนทบุรี,61.42,102971,359235,337134,22101,607.59,550.35,57.24,2025-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0615224017704288,1691.3441062257298
2025,3,นนทบุรี,63.55,112017,381175,359316,21859,639.24,581.73,57.51,2025-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0573463632189939,1677.0249885223325
2025,4,นนทบุรี,56.49,104745,362861,344373,18488,625.3,575.76,49.54,2025-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0509506395010761,1723.2493985300157
2025,5,นนทบุรี,56.41,100563,368134,346983,21151,682.74,623.66,59.08,2025-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.057454622501589,1854.5964241281704
2025,6,นนทบุรี,54.56,96162,345617,325593,20024,620.59,568.88,51.71,2025-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0579369649062401,1795.600332159587
2025,7,นนทบุรี,60.31,102250,368259,345601,22658,645.3,585.26,60.04,2025-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.061527348958206,1752.2993328065302
2025,8,นนทบุรี,59.9,104959,370273,350779,19494,650.6800000000001,598.22,52.46,2025-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0526476410648359,1757.297993642529
2025,9,นนทบุรี,59.12,99726,340967,322425,18542,596.64,547.14,49.5,2025-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0543806292104514,1749.8467593638095
2025,10,นนทบุรี,56.21,95635,309937,292725,17212,555.8000000000001,513.07,42.73,2025-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0555338665599783,1793.267664073667
2025,11,นนทบุรี,57.51,97868,310340,292554,17786,562.6099999999999,517.56,45.05,2025-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0573113359541148,1812.8826448411417
2025,12,นนทบุรี,63.86,111562,363928,345625,18303,661.97,614.52,47.45,2025-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0502929150821041,1818.9586951265085
2024,1,นราธิวาส,61.35,48472,105720,45502,60218,362.46,134.08,228.38,2024-01-01,ภาคใต้,0.4999999999999999,0.8660254037844387,1,0.5695989405978055,3428.4903518728725
2024,2,นราธิวาส,66.44,49067,107999,44965,63034,371.56,132.5,239.06,2024-02-01,ภาคใต้,0.8660254037844386,0.5000000000000001,1,0.5836535523477069,3440.4022259465364
2024,3,นราธิวาส,58.95,46120,103344,40215,63129,357.89999999999986,118.50999999999988,239.39,2024-03-01,ภาคใต้,1.0,6.123233995736766e-17,1,0.6108627496516489,3463.190896423594
2024,4,นราธิวาส,63.89,47953,102187,38459,63728,351.11,114.36,236.75,2024-04-01,ภาคใต้,0.8660254037844387,-0.4999999999999998,0,0.6236409719435936,3435.955649935902
2024,5,นราธิวาส,65.12,54734,114265,48194,66071,388.77,143.31,245.46,2024-05-01,ภาคใต้,0.4999999999999999,-0.8660254037844387,0,0.5782260534721918,3402.354176694526
2024,6,นราธิวาส,66.38,54840,117244,43297,73947,403.44999999999993,128.75,274.6999999999998,2024-06-01,ภาคใต้,1.2246467991473532e-16,-1.0,0,0.6307103135341681,3441.1142574460096
2024,7,นราธิวาส,69.76,55971,91299,36042,55257,422.84,150.69,272.15,2024-07-01,ภาคใต้,-0.4999999999999997,-0.8660254037844388,0,0.6052311635395787,4631.376028214986
2024,8,นราธิวาส,68.41,56404,87326,46696,40630,395.34,195.23,200.11,2024-08-01,ภาคใต้,-0.8660254037844384,-0.5000000000000004,0,0.4652680759453084,4527.174037514601
2024,9,นราธิวาส,65.92,54376,85091,43018,42073,387.0399999999997,179.84000000000003,207.2,2024-09-01,ภาคใต้,-1.0,-1.8369701987210292e-16,0,0.4944471213171781,4548.542148993428
2024,10,นราธิวาส,63.91,47247,89009,35609,53400,327.65,109.01,218.64,2024-10-01,ภาคใต้,-0.8660254037844386,0.5000000000000001,0,0.5999393319776651,3681.0884292599626
2024,11,นราธิวาส,55.76,41804,80819,28226,52593,301.74,86.41,215.33,2024-11-01,ภาคใต้,-0.5000000000000004,0.8660254037844384,1,0.6507504423464779,3733.5280070280505
2024,12,นราธิวาส,66.23,54945,106766,36239,70527,399.69,110.90999999999995,288.78,2024-12-01,ภาคใต้,-2.4492935982947064e-16,1.0,1,0.6605754640990578,3743.607515501189
2025,1,นราธิวาส,62.86,49614,130967,35185,95782,442.05,103.68,338.37,2025-01-01,ภาคใต้,0.4999999999999999,0.8660254037844387,1,0.7313445371734865,3375.277741721197
2025,2,นราธิวาส,69.77,50910,113210,45362,67848,390.99,133.67,257.32,2025-02-01,ภาคใต้,0.8660254037844386,0.5000000000000001,1,0.5993110149280099,3453.67017047964
2025,3,นราธิวาส,60.8,48195,105660,44052,61608,363.03,129.81,233.22,2025-03-01,ภาคใต้,1.0,6.123233995736766e-17,1,0.5830777967064168,3435.831913685406
2025,4,นราธิวาส,65.99,49555,114308,47846,66462,418.75,177.22,241.53,2025-04-01,ภาคใต้,0.8660254037844387,-0.4999999999999998,0,0.5814291213213424,3663.348147111313
2025,5,นราธิวาส,67.14,58899,122358,55963,66395,433.02,191.49,241.53,2025-05-01,ภาคใต้,0.4999999999999999,-0.8660254037844387,0,0.5426290066853006,3538.959446869024
2025,6,นราธิวาส,67.42,57736,121061,47129,73932,431.48,162.11,269.37,2025-06-01,ภาคใต้,1.2246467991473532e-16,-1.0,0,0.6107003907121203,3564.153608511412
2025,7,นราธิวาส,66.0,52725,89476,36932,52544,433.29,177.25,256.04,2025-07-01,ภาคใต้,-0.4999999999999997,-0.8660254037844388,0,0.5872412714023872,4842.527605167867
2025,8,นราธิวาส,69.78,57650,97032,44997,52035,476.22,188.2,288.02,2025-08-01,ภาคใต้,-0.8660254037844384,-0.5000000000000004,0,0.5362663863467722,4907.865446450655
2025,9,นราธิวาส,69.21,56940,86419,47707,38712,389.39,198.73,190.66,2025-09-01,ภาคใต้,-1.0,-1.8369701987210292e-16,0,0.4479570464828336,4505.837836586862
2025,10,นราธิวาส,65.76,48343,86573,35807,50766,321.6,108.99,212.61,2025-10-01,ภาคใต้,-0.8660254037844386,0.5000000000000001,0,0.5863952964550149,3714.784055074908
2025,11,นราธิวาส,53.64,40182,76442,27899,48543,279.21000000000004,86.13,193.08,2025-11-01,ภาคใต้,-0.5000000000000004,0.8660254037844384,1,0.635030480625834,3652.573192747444
2025,12,นราธิวาส,70.03,58136,110180,37467,72713,412.93,114.93,298.0,2025-12-01,ภาคใต้,-2.4492935982947064e-16,1.0,1,0.659947358867308,3747.7763659466327
2024,1,น่าน,84.6,115788,152268,149465,2803,417.11,402.67,14.44,2024-01-01,ภาคเหนือ,0.4999999999999999,0.8660254037844387,1,0.0184083326765965,2739.314892163816
2024,2,น่าน,77.78,96721,127201,125035,2166,348.0,336.85,11.15,2024-02-01,ภาคเหนือ,0.8660254037844386,0.5000000000000001,1,0.017028168017547,2735.8275485255617
2024,3,น่าน,64.16,89857,118151,115669,2482,324.40999999999974,311.6299999999999,12.779999999999998,2024-03-01,ภาคเหนือ,1.0,6.123233995736766e-17,1,0.0210070164450575,2745.723692562905
2024,4,น่าน,71.55,95067,135069,132655,2414,424.16,412.24,11.92,2024-04-01,ภาคเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0178723467264879,3140.3208730352635
2024,5,น่าน,67.92,95606,136032,134330,1702,425.85,417.45,8.4,2024-05-01,ภาคเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0125117619383674,3130.5134086097382
2024,6,น่าน,64.7,86062,122359,120483,1876,383.6699999999999,374.3999999999999,9.269999999999996,2024-06-01,ภาคเหนือ,1.2246467991473532e-16,-1.0,0,0.0153319330821598,3135.6091501238147
